,T,H,Time
969,22.0,54.0,988
970,22.0,54.0,989
971,22.0,54.0,990
972,22.0,54.0,991
973,22.0,54.0,992
974,22.0,54.0,993
975,22.0,54.0,994
976,22.0,54.0,995
977,22.0,54.0,996
978,22.0,54.0,997
979,22.0,54.0,998
980,22.0,54.0,999
981,22.0,54.0,1000
982,22.0,54.0,1001
983,22.0,54.0,1002
984,22.0,54.0,1003
985,22.0,54.0,1004
986,22.0,54.0,1005
987,22.0,54.0,1006
988,22.0,54.0,1007
989,22.0,54.0,1008
990,22.0,54.0,1009
991,22.0,54.0,1010
992,22.0,54.0,1011
993,22.0,54.0,1012
994,22.0,54.0,1013
995,22.0,54.0,1014
996,22.0,54.0,1015
997,22.0,54.0,1017
998,22.0,54.0,1018
999,22.0,54.0,1019
